latitude,longitude,NO2_molec_cm2,datetime
49.31,-123.03,1.6219485202554532e+16,2025-07-12 18:00:00
49.31,-123.01,1.6543100534306524e+16,2025-07-12 18:00:00
49.31,-122.99,1.6867341245846432e+16,2025-07-12 18:00:00
49.31,-122.97,1.2906887839848066e+16,2025-07-12 18:00:00
49.31,-122.95,8816019191227987.0,2025-07-12 18:00:00
49.31,-122.93,8816019191227987.0,2025-07-12 18:00:00
49.31,-122.91,8816019191227987.0,2025-07-12 18:00:00
49.33,-123.29,4459168911564523.5,2025-07-12 18:00:00
49.33,-123.27,4288299611240869.5,2025-07-12 18:00:00
49.33,-123.25,4658127572634079.0,2025-07-12 18:00:00
49.33,-123.23,6489179124928368.0,2025-07-12 18:00:00
49.33,-123.21,6602981189711054.0,2025-07-12 18:00:00
49.33,-123.19,6604645384167200.0,2025-07-12 18:00:00
49.33,-123.17,6941615749262981.0,2025-07-12 18:00:00
49.33,-123.15,1.1932739999292912e+16,2025-07-12 18:00:00
49.33,-123.13,1.2708473801351964e+16,2025-07-12 18:00:00
49.33,-123.11,1.2289793132395306e+16,2025-07-12 18:00:00
49.33,-123.09,1.188009967641143e+16,2025-07-12 18:00:00
49.33,-123.07,1.2050534713504616e+16,2025-07-12 18:00:00
49.33,-123.05,1.2426571833666788e+16,2025-07-12 18:00:00
49.33,-123.03,1.149254131252983e+16,2025-07-12 18:00:00
49.33,-123.01,1.0556912629259208e+16,2025-07-12 18:00:00
49.33,-122.99,1.024795150988389e+16,2025-07-12 18:00:00
49.33,-122.97,8769354985305071.0,2025-07-12 18:00:00
49.33,-122.95,8710948889767818.0,2025-07-12 18:00:00
49.33,-122.93,8704409819681399.0,2025-07-12 18:00:00
49.33,-122.91,8531841331056605.0,2025-07-12 18:00:00
49.35,-123.29,4661554289321443.0,2025-07-12 18:00:00
49.35,-123.27,4942434553343427.0,2025-07-12 18:00:00
49.35,-123.25,7018090011947962.0,2025-07-12 18:00:00
49.35,-123.23,7405868701124108.0,2025-07-12 18:00:00
49.35,-123.21,7500862627960408.0,2025-07-12 18:00:00
49.35,-123.19,7594995409038775.0,2025-07-12 18:00:00
49.35,-123.17,7721162256040003.0,2025-07-12 18:00:00
49.35,-123.15,7793834376777835.0,2025-07-12 18:00:00
49.35,-123.13,7807056985936325.0,2025-07-12 18:00:00
49.35,-123.11,7811162021240822.0,2025-07-12 18:00:00
49.35,-123.09,7237943733146158.0,2025-07-12 18:00:00
49.35,-123.07,6411220578673315.0,2025-07-12 18:00:00
49.35,-123.05,6291917329340958.0,2025-07-12 18:00:00
49.35,-123.03,6172369327277800.0,2025-07-12 18:00:00
49.35,-123.01,6096975729994495.0,2025-07-12 18:00:00
49.35,-122.99,6972717509099776.0,2025-07-12 18:00:00
49.35,-122.97,6765695156476314.0,2025-07-12 18:00:00
49.35,-122.95,6457783832677105.0,2025-07-12 18:00:00
49.35,-122.93,6173442405865321.0,2025-07-12 18:00:00
49.35,-122.91,6668380800000606.0,2025-07-12 18:00:00
49.15,-123.29,1604158397811503.2,2025-07-12 19:00:00
49.15,-123.27,1603914732625614.2,2025-07-12 19:00:00
49.15,-123.25,1603914732625614.0,2025-07-12 19:00:00
49.15,-123.23,1831852081556316.2,2025-07-12 19:00:00
49.15,-123.21,2111993747747309.0,2025-07-12 19:00:00
49.15,-123.19,2234534680327127.8,2025-07-12 19:00:00
49.15,-123.17,2357307887619042.0,2025-07-12 19:00:00
49.15,-123.15,2561263129406690.5,2025-07-12 19:00:00
49.15,-123.13,3119493666553997.5,2025-07-12 19:00:00
49.15,-123.11,3172457033119027.0,2025-07-12 19:00:00
49.15,-123.09,3212675502677702.5,2025-07-12 19:00:00
49.15,-123.07,4517311577145771.0,2025-07-12 19:00:00
49.15,-123.05,1.0903772030409232e+16,2025-07-12 19:00:00
49.15,-123.03,1.1761411797555406e+16,2025-07-12 19:00:00
49.15,-123.01,1.229658224873427e+16,2025-07-12 19:00:00
49.15,-122.99,1.2716853078207314e+16,2025-07-12 19:00:00
49.15,-122.97,1.0561495349615316e+16,2025-07-12 19:00:00
49.15,-122.95,9999533654881502.0,2025-07-12 19:00:00
49.15,-122.93,9999533654881502.0,2025-07-12 19:00:00
49.15,-122.91,1.0026628278887492e+16,2025-07-12 19:00:00
49.17,-123.29,2116579890659493.0,2025-07-12 19:00:00
49.17,-123.27,2169819789978735.0,2025-07-12 19:00:00
49.17,-123.25,2683721943803558.5,2025-07-12 19:00:00
49.17,-123.23,3569135609845180.0,2025-07-12 19:00:00
49.17,-123.21,3619820467612651.5,2025-07-12 19:00:00
49.17,-123.19,3619820467612650.5,2025-07-12 19:00:00
49.17,-123.17,3593686998468640.5,2025-07-12 19:00:00
49.17,-123.15,3489324534841069.0,2025-07-12 19:00:00
49.17,-123.13,3557755514379436.0,2025-07-12 19:00:00
49.17,-123.11,3638995306035827.5,2025-07-12 19:00:00
49.17,-123.09,3787522128387826.5,2025-07-12 19:00:00
49.17,-123.07,9370081009340354.0,2025-07-12 19:00:00
49.17,-123.05,1.0573412305518892e+16,2025-07-12 19:00:00
49.17,-123.03,9939292616914612.0,2025-07-12 19:00:00
49.17,-123.01,9315286548024196.0,2025-07-12 19:00:00
49.17,-122.99,1.1272206255807974e+16,2025-07-12 19:00:00
49.17,-122.97,1.122519892633731e+16,2025-07-12 19:00:00
49.17,-122.95,1.1373317805881918e+16,2025-07-12 19:00:00
49.17,-122.93,1.1521683712833532e+16,2025-07-12 19:00:00
49.17,-122.91,1.103996564600095e+16,2025-07-12 19:00:00
49.19,-123.29,2647681202189860.0,2025-07-12 19:00:00
49.19,-123.27,3025812183329580.5,2025-07-12 19:00:00
49.19,-123.25,4191839416280232.5,2025-07-12 19:00:00
49.19,-123.23,4298788213493559.0,2025-07-12 19:00:00
49.19,-123.21,4376120688960146.0,2025-07-12 19:00:00
49.19,-123.19,4446111173876370.5,2025-07-12 19:00:00
49.19,-123.17,4451569923205383.0,2025-07-12 19:00:00
49.19,-123.15,4503714484120992.0,2025-07-12 19:00:00
49.19,-123.13,4506234314558120.0,2025-07-12 19:00:00
49.19,-123.11,4512696960212925.0,2025-07-12 19:00:00
49.19,-123.09,5099701565399624.0,2025-07-12 19:00:00
49.19,-123.07,5364243396019409.0,2025-07-12 19:00:00
49.19,-123.05,5352343021283689.0,2025-07-12 19:00:00
49.19,-123.03,5339497782415004.0,2025-07-12 19:00:00
49.19,-123.01,8001287280874390.0,2025-07-12 19:00:00
49.19,-122.99,1.1179563982114918e+16,2025-07-12 19:00:00
49.19,-122.97,1.107985136821131e+16,2025-07-12 19:00:00
49.19,-122.95,1.0979947594176976e+16,2025-07-12 19:00:00
49.19,-122.93,1.1423973973596182e+16,2025-07-12 19:00:00
49.19,-122.91,1.1836129913066194e+16,2025-07-12 19:00:00
49.21,-123.29,2844050776811393.5,2025-07-12 19:00:00
49.21,-123.27,3761456127585135.0,2025-07-12 19:00:00
49.21,-123.25,3683213264205740.5,2025-07-12 19:00:00
49.21,-123.23,3457224760299065.0,2025-07-12 19:00:00
49.21,-123.21,3242392705230498.5,2025-07-12 19:00:00
49.21,-123.19,3300341116842709.0,2025-07-12 19:00:00
49.21,-123.17,3125097842680083.5,2025-07-12 19:00:00
49.21,-123.15,2962218306093086.5,2025-07-12 19:00:00
49.21,-123.13,2799028988944895.5,2025-07-12 19:00:00
49.21,-123.11,4068679915267918.5,2025-07-12 19:00:00
49.21,-123.09,5210700515143077.0,2025-07-12 19:00:00
49.21,-123.07,5200369480940136.0,2025-07-12 19:00:00
49.21,-123.05,5199448859428063.0,2025-07-12 19:00:00
49.21,-123.03,6675778504101796.0,2025-07-12 19:00:00
49.21,-123.01,1.0384617320028192e+16,2025-07-12 19:00:00
49.21,-122.99,1.0513078235765668e+16,2025-07-12 19:00:00
49.21,-122.97,1.059081063034063e+16,2025-07-12 19:00:00
49.21,-122.95,1.0785812341239964e+16,2025-07-12 19:00:00
49.21,-122.93,1.2351582541886264e+16,2025-07-12 19:00:00
49.21,-122.91,1.2504130082209058e+16,2025-07-12 19:00:00
49.23,-123.29,1612175974778911.2,2025-07-12 19:00:00
49.23,-123.27,1699692147748567.2,2025-07-12 19:00:00
49.23,-123.25,1715773256036033.0,2025-07-12 19:00:00
49.23,-123.23,1747578573226162.5,2025-07-12 19:00:00
49.23,-123.21,2084922770806738.8,2025-07-12 19:00:00
49.23,-123.19,2350029446836383.0,2025-07-12 19:00:00
49.23,-123.17,2335534818005667.5,2025-07-12 19:00:00
49.23,-123.15,2321015348028551.0,2025-07-12 19:00:00
49.23,-123.13,4002222966550652.0,2025-07-12 19:00:00
49.23,-123.11,6660333597154737.0,2025-07-12 19:00:00
49.23,-123.09,6862020360795202.0,2025-07-12 19:00:00
49.23,-123.07,7054864923304434.0,2025-07-12 19:00:00
49.23,-123.05,7867342488311758.0,2025-07-12 19:00:00
49.23,-123.03,1.112070328598944e+16,2025-07-12 19:00:00
49.23,-123.01,1.1420572745048054e+16,2025-07-12 19:00:00
49.23,-122.99,1.1420572745048054e+16,2025-07-12 19:00:00
49.23,-122.97,1.1455302089447356e+16,2025-07-12 19:00:00
49.23,-122.95,1.2021776948146086e+16,2025-07-12 19:00:00
49.23,-122.93,1.2138270006630338e+16,2025-07-12 19:00:00
49.23,-122.91,1.2064365654917744e+16,2025-07-12 19:00:00
49.25,-123.29,2049811724043630.0,2025-07-12 19:00:00
49.25,-123.27,2081470483222347.5,2025-07-12 19:00:00
49.25,-123.25,2097101065106113.5,2025-07-12 19:00:00
49.25,-123.23,2155884817900743.2,2025-07-12 19:00:00
49.25,-123.21,2235701818138233.0,2025-07-12 19:00:00
49.25,-123.19,2279530359209107.0,2025-07-12 19:00:00
49.25,-123.17,2383414466392277.0,2025-07-12 19:00:00
49.25,-123.15,3313497037168761.0,2025-07-12 19:00:00
49.25,-123.13,6946363729547449.0,2025-07-12 19:00:00
49.25,-123.11,6989878078297865.0,2025-07-12 19:00:00
49.25,-123.09,6847990589280462.0,2025-07-12 19:00:00
49.25,-123.07,7199993123719861.0,2025-07-12 19:00:00
49.25,-123.05,1.1260664712270818e+16,2025-07-12 19:00:00
49.25,-123.03,1.1849214416511888e+16,2025-07-12 19:00:00
49.25,-123.01,1.1897033468180662e+16,2025-07-12 19:00:00
49.25,-122.99,1.1937774217583688e+16,2025-07-12 19:00:00
49.25,-122.97,1.1360543779444266e+16,2025-07-12 19:00:00
49.25,-122.95,1.1146904364503938e+16,2025-07-12 19:00:00
49.25,-122.93,1.1076500340788128e+16,2025-07-12 19:00:00
49.25,-122.91,1.1067797219208422e+16,2025-07-12 19:00:00
49.27,-123.29,2956299863916077.5,2025-07-12 19:00:00
49.27,-123.27,3075375455172188.5,2025-07-12 19:00:00
49.27,-123.25,3222638975561793.0,2025-07-12 19:00:00
49.27,-123.23,3442707040587605.0,2025-07-12 19:00:00
49.27,-123.21,3551116581092285.5,2025-07-12 19:00:00
49.27,-123.19,3611348801735261.0,2025-07-12 19:00:00
49.27,-123.17,3856902094295606.0,2025-07-12 19:00:00
49.27,-123.15,5527973732665229.0,2025-07-12 19:00:00
49.27,-123.13,5728235982255720.0,2025-07-12 19:00:00
49.27,-123.11,5704167461981945.0,2025-07-12 19:00:00
49.27,-123.09,5684752075285442.0,2025-07-12 19:00:00
49.27,-123.07,1.0208086803105464e+16,2025-07-12 19:00:00
49.27,-123.05,1.162818604581622e+16,2025-07-12 19:00:00
49.27,-123.03,1.1503449293777404e+16,2025-07-12 19:00:00
49.27,-123.01,1.137848976636995e+16,2025-07-12 19:00:00
49.27,-122.99,1.1660875589321658e+16,2025-07-12 19:00:00
49.27,-122.97,1.1578548919851976e+16,2025-07-12 19:00:00
49.27,-122.95,1.1651214270917696e+16,2025-07-12 19:00:00
49.27,-122.93,1.1724008180472414e+16,2025-07-12 19:00:00
49.27,-122.91,1.1618920197666028e+16,2025-07-12 19:00:00
49.29,-123.29,3030916757762657.5,2025-07-12 19:00:00
49.29,-123.27,3154216094761869.0,2025-07-12 19:00:00
49.29,-123.25,3602255330760476.0,2025-07-12 19:00:00
49.29,-123.23,3607339319000337.5,2025-07-12 19:00:00
49.29,-123.21,3606740020347893.5,2025-07-12 19:00:00
49.29,-123.19,3578513042698815.5,2025-07-12 19:00:00
49.29,-123.17,3445389200013802.0,2025-07-12 19:00:00
49.29,-123.15,3441585751242334.0,2025-07-12 19:00:00
49.29,-123.13,3228554871239304.5,2025-07-12 19:00:00
49.29,-123.11,3044458626832981.5,2025-07-12 19:00:00
49.29,-123.09,7655476030709077.0,2025-07-12 19:00:00
49.29,-123.07,1.056092420202735e+16,2025-07-12 19:00:00
49.29,-123.05,1.0534163104096158e+16,2025-07-12 19:00:00
49.29,-123.03,1.0335639589440244e+16,2025-07-12 19:00:00
49.29,-123.01,1.131099258771004e+16,2025-07-12 19:00:00
49.29,-122.99,1.2656842189337732e+16,2025-07-12 19:00:00
49.29,-122.97,1.2928853724824358e+16,2025-07-12 19:00:00
49.29,-122.95,1.3200323482061012e+16,2025-07-12 19:00:00
49.29,-122.93,1.2428861846408964e+16,2025-07-12 19:00:00
49.29,-122.91,1.042677027124028e+16,2025-07-12 19:00:00
49.31,-123.29,2048114823881112.0,2025-07-12 19:00:00
49.31,-123.27,3325295416836084.0,2025-07-12 19:00:00
49.31,-123.25,3519529080533046.0,2025-07-12 19:00:00
49.31,-123.23,3486417538147467.0,2025-07-12 19:00:00
49.31,-123.21,3469054029469154.5,2025-07-12 19:00:00
49.31,-123.19,4045342752363322.5,2025-07-12 19:00:00
49.31,-123.17,4101402322084700.0,2025-07-12 19:00:00
49.31,-123.15,4279834270433079.0,2025-07-12 19:00:00
49.31,-123.13,4458604909079720.0,2025-07-12 19:00:00
49.31,-123.11,5882698214227999.0,2025-07-12 19:00:00
49.31,-123.09,8205276509438764.0,2025-07-12 19:00:00
49.31,-123.07,7976987547687477.0,2025-07-12 19:00:00
49.31,-123.05,7775054507265542.0,2025-07-12 19:00:00
49.31,-123.03,9395429661136710.0,2025-07-12 19:00:00
49.31,-123.01,1.5381857422712646e+16,2025-07-12 19:00:00
49.31,-122.99,1.5610115382521352e+16,2025-07-12 19:00:00
49.31,-122.97,1.5584963421590022e+16,2025-07-12 19:00:00
49.31,-122.95,1.5016487823258072e+16,2025-07-12 19:00:00
49.31,-122.93,1.087332696099884e+16,2025-07-12 19:00:00
49.31,-122.91,1.048196021522415e+16,2025-07-12 19:00:00
49.33,-123.29,3028283788521635.5,2025-07-12 19:00:00
49.33,-123.27,3177122511065016.0,2025-07-12 19:00:00
49.33,-123.25,3177122511065015.5,2025-07-12 19:00:00
49.33,-123.23,3185307671275752.5,2025-07-12 19:00:00
49.33,-123.21,4296561517627368.0,2025-07-12 19:00:00
49.33,-123.19,5309681829935487.0,2025-07-12 19:00:00
49.33,-123.17,5308466644718442.0,2025-07-12 19:00:00
49.33,-123.15,5307249222991437.0,2025-07-12 19:00:00
49.33,-123.13,6336340965190266.0,2025-07-12 19:00:00
49.33,-123.11,8598975981601426.0,2025-07-12 19:00:00
49.33,-123.09,8769722180067512.0,2025-07-12 19:00:00
49.33,-123.07,8908453715197810.0,2025-07-12 19:00:00
49.33,-123.05,9140361659962988.0,2025-07-12 19:00:00
49.33,-123.03,1.1065032076906332e+16,2025-07-12 19:00:00
49.33,-123.01,1.1336934097162622e+16,2025-07-12 19:00:00
49.33,-122.99,1.1018666338604998e+16,2025-07-12 19:00:00
49.33,-122.97,1.0728164585231078e+16,2025-07-12 19:00:00
49.33,-122.95,1.2241419077575324e+16,2025-07-12 19:00:00
49.33,-122.93,1.2806910145646692e+16,2025-07-12 19:00:00
49.33,-122.91,1.2595611172032556e+16,2025-07-12 19:00:00
49.35,-123.29,3535761783335596.5,2025-07-12 19:00:00
49.35,-123.27,3575410863126138.0,2025-07-12 19:00:00
49.35,-123.25,3615129853398530.0,2025-07-12 19:00:00
49.35,-123.23,4138021925314334.5,2025-07-12 19:00:00
49.35,-123.21,5292181632960983.0,2025-07-12 19:00:00
49.35,-123.19,5299099656214057.0,2025-07-12 19:00:00
49.35,-123.17,5300839594018509.0,2025-07-12 19:00:00
49.35,-123.15,5826352478753487.0,2025-07-12 19:00:00
49.35,-123.13,9622977472877630.0,2025-07-12 19:00:00
49.35,-123.11,1.0100037724687064e+16,2025-07-12 19:00:00
49.35,-123.09,1.0210288123003214e+16,2025-07-12 19:00:00
49.35,-123.07,1.0320739511431888e+16,2025-07-12 19:00:00
49.35,-123.05,1.0776473319153838e+16,2025-07-12 19:00:00
49.35,-123.03,1.1068285341820504e+16,2025-07-12 19:00:00
49.35,-123.01,1.1117727619476394e+16,2025-07-12 19:00:00
49.35,-122.99,1.1167252100771026e+16,2025-07-12 19:00:00
49.35,-122.97,1.0325048677567852e+16,2025-07-12 19:00:00
49.35,-122.95,9484445852665352.0,2025-07-12 19:00:00
49.35,-122.93,9484445852665352.0,2025-07-12 19:00:00
49.35,-122.91,9484445852665352.0,2025-07-12 19:00:00
49.15,-123.29,1010355464738021.5,2025-07-12 20:00:00
49.15,-123.27,778646636553671.0,2025-07-12 20:00:00
49.15,-123.25,637822602161381.9,2025-07-12 20:00:00
49.15,-123.23,511040111975024.7,2025-07-12 20:00:00
49.15,-123.21,504012800548712.25,2025-07-12 20:00:00
49.15,-123.19,504012800548712.3,2025-07-12 20:00:00
49.15,-123.17,599375427120999.8,2025-07-12 20:00:00
49.15,-123.15,852015938105505.8,2025-07-12 20:00:00
49.15,-123.13,965182099830882.5,2025-07-12 20:00:00
49.15,-123.11,1080850015588302.5,2025-07-12 20:00:00
49.15,-123.09,1484467671437623.5,2025-07-12 20:00:00
49.15,-123.07,3162418547723813.0,2025-07-12 20:00:00
49.15,-123.05,3477025067255059.0,2025-07-12 20:00:00
49.15,-123.03,3704592339427795.5,2025-07-12 20:00:00
49.15,-123.01,4103389172265878.5,2025-07-12 20:00:00
49.15,-122.99,7442783938715129.0,2025-07-12 20:00:00
49.15,-122.97,8594022672847514.0,2025-07-12 20:00:00
49.15,-122.95,9164511368752470.0,2025-07-12 20:00:00
49.15,-122.93,9735165555784592.0,2025-07-12 20:00:00
49.15,-122.91,8494366834097257.0,2025-07-12 20:00:00
49.17,-123.29,1945048502226443.0,2025-07-12 20:00:00
49.17,-123.27,1695074700264682.0,2025-07-12 20:00:00
49.17,-123.25,1394186496807983.5,2025-07-12 20:00:00
49.17,-123.23,1504345797111566.5,2025-07-12 20:00:00
49.17,-123.21,1610785376664287.2,2025-07-12 20:00:00
49.17,-123.19,1797311691820871.5,2025-07-12 20:00:00
49.17,-123.17,2209915129581709.2,2025-07-12 20:00:00
49.17,-123.15,2319356241657832.0,2025-07-12 20:00:00
49.17,-123.13,2326962180997574.0,2025-07-12 20:00:00
49.17,-123.11,2439077008691704.0,2025-07-12 20:00:00
49.17,-123.09,4682461228294939.0,2025-07-12 20:00:00
49.17,-123.07,5012088172732693.0,2025-07-12 20:00:00
49.17,-123.05,4784573199208258.0,2025-07-12 20:00:00
49.17,-123.03,4560300427461379.0,2025-07-12 20:00:00
49.17,-123.01,7324214555281821.0,2025-07-12 20:00:00
49.17,-122.99,8961020389426092.0,2025-07-12 20:00:00
49.17,-122.97,8627981644257815.0,2025-07-12 20:00:00
49.17,-122.95,8294342637191636.0,2025-07-12 20:00:00
49.17,-122.93,1.0191517382377328e+16,2025-07-12 20:00:00
49.17,-122.91,1.1250643191136478e+16,2025-07-12 20:00:00
49.19,-123.29,3165770485839087.5,2025-07-12 20:00:00
49.19,-123.27,2125264318977007.2,2025-07-12 20:00:00
49.19,-123.25,2084275754281712.2,2025-07-12 20:00:00
49.19,-123.23,2128912489817444.8,2025-07-12 20:00:00
49.19,-123.21,2158118842128937.5,2025-07-12 20:00:00
49.19,-123.19,2200134799182814.2,2025-07-12 20:00:00
49.19,-123.17,2248845839029882.2,2025-07-12 20:00:00
49.19,-123.15,2239533645626650.2,2025-07-12 20:00:00
49.19,-123.13,2230496621883172.8,2025-07-12 20:00:00
49.19,-123.11,2303844118693378.0,2025-07-12 20:00:00
49.19,-123.09,2305008186584153.5,2025-07-12 20:00:00
49.19,-123.07,2249769264585023.0,2025-07-12 20:00:00
49.19,-123.05,2249769264585023.2,2025-07-12 20:00:00
49.19,-123.03,4108910683459177.5,2025-07-12 20:00:00
49.19,-123.01,6355190003460502.0,2025-07-12 20:00:00
49.19,-122.99,6279032204390654.0,2025-07-12 20:00:00
49.19,-122.97,6188486338143979.0,2025-07-12 20:00:00
49.19,-122.95,7697421724181984.0,2025-07-12 20:00:00
49.19,-122.93,1.2053711877237844e+16,2025-07-12 20:00:00
49.19,-122.91,1.1928743094202638e+16,2025-07-12 20:00:00
49.21,-123.29,2221773393563378.2,2025-07-12 20:00:00
49.21,-123.27,2441701559631420.0,2025-07-12 20:00:00
49.21,-123.25,2420780226774931.0,2025-07-12 20:00:00
49.21,-123.23,2364593320558318.0,2025-07-12 20:00:00
49.21,-123.21,1966881589660029.5,2025-07-12 20:00:00
49.21,-123.19,1777220662253950.5,2025-07-12 20:00:00
49.21,-123.17,1656586263577818.8,2025-07-12 20:00:00
49.21,-123.15,1535735102515990.2,2025-07-12 20:00:00
49.21,-123.13,2193294272801221.2,2025-07-12 20:00:00
49.21,-123.11,2526048031019836.0,2025-07-12 20:00:00
49.21,-123.09,2557853803148749.0,2025-07-12 20:00:00
49.21,-123.07,2589722980852034.5,2025-07-12 20:00:00
49.21,-123.05,3342947408944127.0,2025-07-12 20:00:00
49.21,-123.03,5235059335489324.0,2025-07-12 20:00:00
49.21,-123.01,5203556204173707.0,2025-07-12 20:00:00
49.21,-122.99,5189335320497017.0,2025-07-12 20:00:00
49.21,-122.97,5905056787854144.0,2025-07-12 20:00:00
49.21,-122.95,9768126503333076.0,2025-07-12 20:00:00
49.21,-122.93,1.0049675958770372e+16,2025-07-12 20:00:00
49.21,-122.91,9895215527036536.0,2025-07-12 20:00:00
49.23,-123.29,2171562828900052.8,2025-07-12 20:00:00
49.23,-123.27,2152652553547052.5,2025-07-12 20:00:00
49.23,-123.25,2149344736819253.2,2025-07-12 20:00:00
49.23,-123.23,1302813199855380.5,2025-07-12 20:00:00
49.23,-123.21,741833347203054.6,2025-07-12 20:00:00
49.23,-123.19,788460247055016.8,2025-07-12 20:00:00
49.23,-123.17,958285864132306.5,2025-07-12 20:00:00
49.23,-123.15,1580275053468313.0,2025-07-12 20:00:00
49.23,-123.13,2835611441261214.0,2025-07-12 20:00:00
49.23,-123.11,2881374769744036.5,2025-07-12 20:00:00
49.23,-123.09,2925015443567414.0,2025-07-12 20:00:00
49.23,-123.07,3185231256146647.0,2025-07-12 20:00:00
49.23,-123.05,4627418822554513.0,2025-07-12 20:00:00
49.23,-123.03,4751486877843812.0,2025-07-12 20:00:00
49.23,-123.01,4702518450461280.0,2025-07-12 20:00:00
49.23,-122.99,4852265762393178.0,2025-07-12 20:00:00
49.23,-122.97,7312103477465027.0,2025-07-12 20:00:00
49.23,-122.95,7809280870183985.0,2025-07-12 20:00:00
49.23,-122.93,7752768728355843.0,2025-07-12 20:00:00
49.23,-122.91,7782879367824066.0,2025-07-12 20:00:00
49.25,-123.29,1338010497253258.8,2025-07-12 20:00:00
49.25,-123.27,1239368735188654.5,2025-07-12 20:00:00
49.25,-123.25,1929383868880437.2,2025-07-12 20:00:00
49.25,-123.23,2522849094415924.5,2025-07-12 20:00:00
49.25,-123.21,2698668858289519.5,2025-07-12 20:00:00
49.25,-123.19,2828153272494315.5,2025-07-12 20:00:00
49.25,-123.17,2910444714894812.0,2025-07-12 20:00:00
49.25,-123.15,3194019804602054.5,2025-07-12 20:00:00
49.25,-123.13,3207742330611957.0,2025-07-12 20:00:00
49.25,-123.11,3251389474349836.5,2025-07-12 20:00:00
49.25,-123.09,3521679196340305.5,2025-07-12 20:00:00
49.25,-123.07,4969083821948517.0,2025-07-12 20:00:00
49.25,-123.05,5418718933941488.0,2025-07-12 20:00:00
49.25,-123.03,5653006623975906.0,2025-07-12 20:00:00
49.25,-123.01,5929803268614663.0,2025-07-12 20:00:00
49.25,-122.99,7854414055782662.0,2025-07-12 20:00:00
49.25,-122.97,8888188079225414.0,2025-07-12 20:00:00
49.25,-122.95,9038787680941738.0,2025-07-12 20:00:00
49.25,-122.93,9189673048235914.0,2025-07-12 20:00:00
49.25,-122.91,8592954012021449.0,2025-07-12 20:00:00
49.27,-123.29,890403302082725.4,2025-07-12 20:00:00
49.27,-123.27,1436229646349224.8,2025-07-12 20:00:00
49.27,-123.25,2743122158742016.0,2025-07-12 20:00:00
49.27,-123.23,2761096357670543.0,2025-07-12 20:00:00
49.27,-123.21,2750773484007724.5,2025-07-12 20:00:00
49.27,-123.19,2868789480107644.5,2025-07-12 20:00:00
49.27,-123.17,3734555418986385.0,2025-07-12 20:00:00
49.27,-123.15,3838769639859748.5,2025-07-12 20:00:00
49.27,-123.13,3891424143150474.5,2025-07-12 20:00:00
49.27,-123.11,3992157099112275.0,2025-07-12 20:00:00
49.27,-123.09,6658542354129724.0,2025-07-12 20:00:00
49.27,-123.07,7626991084154820.0,2025-07-12 20:00:00
49.27,-123.05,7599627282913282.0,2025-07-12 20:00:00
49.27,-123.03,7394001726240528.0,2025-07-12 20:00:00
49.27,-123.01,8516301529988192.0,2025-07-12 20:00:00
49.27,-122.99,9319992648021572.0,2025-07-12 20:00:00
49.27,-122.97,9181078240038288.0,2025-07-12 20:00:00
49.27,-122.95,9041951054376910.0,2025-07-12 20:00:00
49.27,-122.93,1.041199988172903e+16,2025-07-12 20:00:00
49.27,-122.91,1.1762138156438834e+16,2025-07-12 20:00:00
49.29,-123.29,1256141906779955.0,2025-07-12 20:00:00
49.29,-123.27,2658970049377871.5,2025-07-12 20:00:00
49.29,-123.25,2811410696263501.0,2025-07-12 20:00:00
49.29,-123.23,2854644041283894.5,2025-07-12 20:00:00
49.29,-123.21,2834955105647300.5,2025-07-12 20:00:00
49.29,-123.19,2725397951189711.0,2025-07-12 20:00:00
49.29,-123.17,2791716137467520.5,2025-07-12 20:00:00
49.29,-123.15,2626555692882267.5,2025-07-12 20:00:00
49.29,-123.13,2462921405436824.0,2025-07-12 20:00:00
49.29,-123.11,4126205688503666.5,2025-07-12 20:00:00
49.29,-123.09,5237251900314677.0,2025-07-12 20:00:00
49.29,-123.07,5000267288315454.0,2025-07-12 20:00:00
49.29,-123.05,4790233012658852.0,2025-07-12 20:00:00
49.29,-123.03,6136237927442695.0,2025-07-12 20:00:00
49.29,-123.01,8275830718221275.0,2025-07-12 20:00:00
49.29,-122.99,8280861672784251.0,2025-07-12 20:00:00
49.29,-122.97,8263897270264322.0,2025-07-12 20:00:00
49.29,-122.95,9161563261679360.0,2025-07-12 20:00:00
49.29,-122.93,1.304048349820248e+16,2025-07-12 20:00:00
49.29,-122.91,1.3039644042575182e+16,2025-07-12 20:00:00
49.31,-123.29,3063436979351959.5,2025-07-12 20:00:00
49.31,-123.27,3260620759352850.0,2025-07-12 20:00:00
49.31,-123.25,3260620759352850.5,2025-07-12 20:00:00
49.31,-123.23,3257108514587384.5,2025-07-12 20:00:00
49.31,-123.21,2402230853241008.5,2025-07-12 20:00:00
49.31,-123.19,2088072256270793.0,2025-07-12 20:00:00
49.31,-123.17,2220092956577515.8,2025-07-12 20:00:00
49.31,-123.15,2352363715599863.5,2025-07-12 20:00:00
49.31,-123.13,4311657431640317.5,2025-07-12 20:00:00
49.31,-123.11,6472263038679689.0,2025-07-12 20:00:00
49.31,-123.09,6769638959962779.0,2025-07-12 20:00:00
49.31,-123.07,7067565751268731.0,2025-07-12 20:00:00
49.31,-123.05,6938665567398921.0,2025-07-12 20:00:00
49.31,-123.03,6906729928770926.0,2025-07-12 20:00:00
49.31,-123.01,6862634582646917.0,2025-07-12 20:00:00
